vehicle_id,timestamp,latitude,longitude,num_passengers,distance,duration
0,1381015820,40.72332,-74.00297,4,0.077302352,15
0,1381015840,40.72455,-74.00193,4,0.100957629,20
0,1381015860,40.72577,-74.0009,4,0.100092673,20
0,1381015877,40.72689,-73.99997,4,0.091450886,17
0,1381015879,40.727,-73.99987,4,0.00923132,2
0,1381015888,40.72735,-74.00058,4,0.044358844,9
0,1381015890,40.72724,-74.00067,4,0.008944587,2
0,1381015899,40.72689,-73.99997,4,0.043920813,9
0,1381015909,40.72649,-73.99917,3,0.050195412,10
0,1381015918,40.72612,-73.99841,4,0.047308764,9
0,1381015927,40.72575,-73.99767,4,0.046431123,9
0,1381015937,40.72538,-73.99681,4,0.051792975,10
0,1381015947,40.72517,-73.9959,4,0.049820434,10
0,1381015953,40.72504,-73.99537,4,0.029175653,6
0,1381015958,40.72489,-73.99494,4,0.02479192,5
0,1381015966,40.72463,-73.99421,4,0.04224461,8
0,1381015974,40.72437,-73.99349,4,0.041771335,8
0,1381015976,40.72451,-73.99343,4,0.01017268,2
0,1381015984,40.72476,-73.99414,4,0.041003123,8
0,1381015986,40.72463,-73.99421,4,0.00970331,2
0,1381015994,40.72437,-73.99349,4,0.041771335,8
0,1381016003,40.7241,-73.99272,4,0.044435641,9
0,1381016020,40.72286,-73.99318,3,0.089016477,17
0,1381016021,40.72282,-73.99305,3,0.007348548,1
0,1381016039,40.72406,-73.99259,4,0.089016481,18
0,1381016041,40.7242,-73.99253,4,0.010172685,2
0,1381016042,40.72424,-73.99266,4,0.007348417,1
0,1381016051,40.72451,-73.99343,4,0.044435564,9
0,1381016059,40.72476,-73.99414,4,0.041003123,8
0,1381016067,40.72502,-73.99487,4,0.042244542,8
0,1381016072,40.72515,-73.99527,4,0.022794555,5
0,1381016077,40.72528,-73.9958,4,0.029175609,5
0,1381016087,40.7255,-73.99671,4,0.050026037,10
0,1381016097,40.72587,-73.99757,4,0.051792904,10
0,1381016106,40.72623,-73.99831,4,0.046054094,9
0,1381016116,40.72661,-73.99907,4,0.047685776,10
0,1381016125,40.727,-73.99987,4,0.049818103,9
0,1381016134,40.72735,-74.00058,4,0.044358844,9
0,1381016144,40.72773,-74.00135,4,0.048123222,10
0,1381016153,40.7281,-74.0021,4,0.046868186,9
0,1381016156,40.72825,-74.0024,4,0.018822987,3
0,1381016162,40.72847,-74.0028,4,0.025884179,6
